objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m047517_o_min_ord3_rk00003,16,0.25934016313257935,3,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m047517_o_min_ord3_rk00003,16,0.25934016313257935,3,Electricity_demand (kWh),Socioeconomic
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,mean_temp_o,Temperature
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,unemp,Socioeconomic
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,rights_est,Democracy
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,free_relig_est,Democracy
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,civic_engage_est,Democracy
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,elect_part_est,Democracy
o_min,xgb_tree_d3,m060531_o_min_ord16_rk00017,17,0.2592758894282102,16,migration,Migration
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,sd_lr_o,Temperature
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,unemp,Socioeconomic
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,basic_welf_est,Democracy
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,soc_grp_equal_est,Democracy
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,jud_ind_est,Democracy
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,civic_engage_est,Democracy
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,elect_part_est,Democracy
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,direct_dem_est,Democracy
o_min,xgb_tree_d3,m063525_o_min_ord19_rk00011,18,0.2592146858694727,19,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m052530_o_min_ord8_rk00016,19,0.25917453912348154,8,PM2.5,Air Pollution
o_min,xgb_tree_d3,m052530_o_min_ord8_rk00016,19,0.25917453912348154,8,Carbon monoxide (CO) emissions,Air Pollution
o_min,xgb_tree_d3,m052530_o_min_ord8_rk00016,19,0.25917453912348154,8,Ammonia (NH₃) emissions,Air Pollution
o_min,xgb_tree_d3,m052530_o_min_ord8_rk00016,19,0.25917453912348154,8,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m052530_o_min_ord8_rk00016,19,0.25917453912348154,8,mean_prec2_areaw_o,Precipitation/droughts
